,closeness_global,geometry
23891,3.6195942397920214e-05,"LINESTRING (532213.9999999999 182862.0000000002, 532275.9999999999 182837.9999999994)"
23892,3.615422363502916e-05,"LINESTRING (532315 182823.0000000001, 532275.9999999999 182837.9999999994)"
23893,3.647674864305135e-05,"LINESTRING (531758.9999999999 182874.0000000013, 531804 182821.0000000002)"
23894,3.6550343476434395e-05,"LINESTRING (531722.9999999999 182911.0000000001, 531758.9999999999 182874.0000000013)"
23895,3.64144408304932e-05,"LINESTRING (531804 182821.0000000002, 531822.9999999999 182774.9999999992)"
23896,3.6586542981882294e-05,"LINESTRING (531722.9999999999 182911.0000000001, 531720.4199999999 182913.8100000007)"
23897,3.6594579537275485e-05,"LINESTRING (531720.4199999999 182913.8100000007, 531716.6299999999 182921.3599999999)"
23898,3.6602297402443655e-05,"LINESTRING (531716.6299999999 182921.3599999999, 531711.9999999999 182922.0000000002)"
23899,3.6620684396242e-05,"LINESTRING (531716.6299999999 182921.3599999999, 531760.9999999999 183026.0000000012)"
23900,3.662332045259078e-05,"LINESTRING (531684 182950.9999999998, 531711.9999999999 182922.0000000002)"
23901,3.662766009810355e-05,"LINESTRING (531760.9999999999 183026.0000000012, 531793 183021.9999999998)"
23902,3.664858416412543e-05,"LINESTRING (531760.9999999999 183026.0000000012, 531751.9999999999 183038.0000000001)"
23903,3.6657090715127045e-05,"LINESTRING (531660.9999999999 182973.0000000007, 531684 182950.9999999998)"
23904,3.652045909168268e-05,"LINESTRING (531858.9999999999 182997.0000000001, 531912 182976.9999999999)"
23905,3.655630671614473e-05,"LINESTRING (531841 183004.0000000002, 531858.9999999999 182997.0000000001)"
23906,3.658975487961159e-05,"LINESTRING (531793 183021.9999999998, 531841 183004.0000000002)"
23907,3.663499209007393e-05,"LINESTRING (531751.9999999999 183038.0000000001, 531793 183021.9999999998)"
23908,3.673256696336702e-05,"LINESTRING (531600.46 183094.9699999999, 531751.9999999999 183038.0000000001)"
23909,3.600154782773027e-05,"LINESTRING (532684.9999999999 182804.9999999998, 532695.0599999999 182815.9000000001)"
23910,3.602272894110888e-05,"LINESTRING (532476.4300000001 182762.6600000008, 532545.9999999998 182736.0000000005)"
23911,3.603769212360076e-05,"LINESTRING (532466.2599999998 182766.3099999992, 532476.4300000001 182762.6600000008)"
23912,3.60300867725517e-05,"LINESTRING (532599.0099999999 182716.53, 532545.9999999998 182736.0000000005)"
23913,3.605724306649919e-05,"LINESTRING (532405.7399999999 182788.33, 532466.2599999998 182766.3099999992)"
23914,3.6076945657680104e-05,"LINESTRING (532399.5899999999 182790.4899999997, 532405.7399999999 182788.33)"
23915,3.609051967246892e-05,"LINESTRING (532399.5899999999 182790.4899999997, 532365.9999999999 182804.0000000002)"
23916,3.61160930102979e-05,"LINESTRING (532324.9999999999 182819.0000000002, 532365.9999999999 182804.0000000002)"
23917,3.613420499910847e-05,"LINESTRING (532315 182823.0000000001, 532324.9999999999 182819.0000000002)"
23918,3.5856839810327905e-05,"LINESTRING (533266.0299999999 182552.5099999998, 533256.88 182644.8399999991)"
23919,3.592470378869945e-05,"LINESTRING (533199 182619.0000000002, 533256.88 182644.8399999991)"
23920,3.645134189713905e-05,"LINESTRING (531860.9999999999 182666.0000000001, 531867.5799999998 182642.4599999998)"
23921,3.643783016521594e-05,"LINESTRING (531852 182696.0000000008, 531860.9999999999 182666.0000000001)"
23922,3.6467913856370367e-05,"LINESTRING (531867.5799999998 182642.4599999998, 531880.1800000001 182600.709999999)"
23923,3.6411139866847875e-05,"LINESTRING (531822.9999999999 182774.9999999992, 531852 182696.0000000008)"
23924,3.60996975879269e-05,"LINESTRING (532743.9999999998 182770.0000000017, 532737.9999999999 182630.000000001)"
23925,3.602834250328187e-05,"LINESTRING (532746 182774.9999999999, 532743.9999999998 182770.0000000017)"
23926,3.618392324588129e-05,"LINESTRING (532737.9999999999 182630.000000001, 532729 182600.0000000003)"
23927,3.615958562296564e-05,"LINESTRING (532701 182655.9999999996, 532711.9999999999 182636.0000000022)"
23928,3.614146911400825e-05,"LINESTRING (532677.86 182681.7300000009, 532701 182655.9999999996)"
23929,3.618310928268826e-05,"LINESTRING (532711.9999999999 182636.0000000022, 532729 182600.0000000003)"
23930,3.611721769366936e-05,"LINESTRING (532651.9999999999 182694.0000000008, 532677.86 182681.7300000009)"
23931,3.612923330656438e-05,"LINESTRING (532676.7199999999 182684.1400000001, 532677.86 182681.7300000009)"
23932,3.60771790264462e-05,"LINESTRING (532599.0099999999 182716.53, 532651.9999999999 182694.0000000008)"
23933,3.6068335492148725e-05,"LINESTRING (532684.9999999999 182804.9999999998, 532676.7199999999 182684.1400000001)"
23934,3.588048746804491e-05,"LINESTRING (533209 182406.0000000001, 533232.9999999998 182388.0000000013)"
23935,3.591672363053413e-05,"LINESTRING (533155 182447.9999999998, 533209 182406.0000000001)"
23936,3.586855895710215e-05,"LINESTRING (533232.9999999998 182388.0000000013, 533234.9999999999 182386.0000000013)"
23937,3.60051216491245e-05,"LINESTRING (533047.9999999999 182531.0000000009, 533155 182447.9999999998)"
23938,3.607417982153835e-05,"LINESTRING (533037.9999999999 182537.0000000008, 533047.9999999999 182531.0000000009)"
23939,3.5756154979309186e-05,"LINESTRING (533270 182455.9999999996, 533267.9999999999 182494.0000000001)"
23940,3.5796171576964165e-05,"LINESTRING (533272.47 182379.9699999994, 533270 182455.9999999996)"
23941,3.5780409707542564e-05,"LINESTRING (533267.9999999999 182494.0000000001, 533266.0299999999 182552.5099999998)"
23942,3.6112271231900786e-05,"LINESTRING (533037.9999999999 182537.0000000008, 532979.0599999999 182557.0500000009)"
23943,3.611937136637156e-05,"LINESTRING (533023.27 182577.5900000001, 532979.0599999999 182557.0500000009)"
23944,3.616121211218144e-05,"LINESTRING (532934.5499999999 182553.5499999994, 532979.0599999999 182557.0500000009)"
23945,3.6040297511000645e-05,"LINESTRING (533023.27 182577.5900000001, 533140.9999999999 182607.0000000005)"
23946,3.596578387994907e-05,"LINESTRING (533140.9999999999 182607.0000000005, 533199 182619.0000000002)"
23947,3.619491319961016e-05,"LINESTRING (532769.67 182373.0899999997, 532770.9999999999 182359.9999999998)"
23948,3.624702391619355e-05,"LINESTRING (532771.8699999999 182440.2800000009, 532769.67 182373.0899999997)"
23949,3.614700501284732e-05,"LINESTRING (532770.9999999999 182359.9999999998, 532777.9999999999 182299.000000001)"
23950,3.630229989233932e-05,"LINESTRING (532771.8699999999 182440.2800000009, 532691.9999999999 182466.0000000015)"
23951,3.6286295766291176e-05,"LINESTRING (532808.5600000001 182501.9399999992, 532771.8699999999 182440.2800000009)"
23952,3.636702398601994e-05,"LINESTRING (532598.9999999999 182445.9999999991, 532545.9999999999 182434.9999999983)"
23953,3.63399105513256e-05,"LINESTRING (532657.87 182458.6599999997, 532598.9999999999 182445.9999999991)"
23954,3.638465754137681e-05,"LINESTRING (532545.9999999999 182434.9999999983, 532530.1199999999 182430.8600000001)"
23955,3.638465754137681e-05,"LINESTRING (532545.9999999999 182434.9999999983, 532530.1199999999 182430.8600000001)"
23956,3.632013038984758e-05,"LINESTRING (532691.9999999999 182466.0000000015, 532657.87 182458.6599999997)"
23957,3.6258883323137174e-05,"LINESTRING (532864.47 182523.8099999996, 532808.5600000001 182501.9399999992)"
23958,3.624068029289444e-05,"LINESTRING (532729 182600.0000000003, 532808.5600000001 182501.9399999992)"
23959,3.6221445304481505e-05,"LINESTRING (532864.47 182523.8099999996, 532899.1099999999 182539.0599999999)"
23960,3.619256165437399e-05,"LINESTRING (532899.1099999999 182539.0599999999, 532934.5499999999 182553.5499999994)"
23961,3.5823191347963535e-05,"LINESTRING (533273.1499999999 182363.8499999993, 533272.47 182379.9699999994)"
23962,3.584152632573885e-05,"LINESTRING (533250.54 182370.8899999994, 533272.47 182379.9699999994)"
23963,3.6507901430544136e-05,"LINESTRING (532318.9999999998 182361.9999999998, 532309.9999999999 182357.9999999999)"
23964,3.649190729322841e-05,"LINESTRING (532359.9999999999 182378.0000000001, 532318.9999999998 182361.9999999998)"
23965,3.654982934484224e-05,"LINESTRING (532309.9999999999 182357.9999999999, 532205.8199999999 182312.9000000008)"
23966,3.6455154618028154e-05,"LINESTRING (532449.63 182407.2800000007, 532359.9999999999 182378.0000000001)"
23967,3.640995684662026e-05,"LINESTRING (532530.1199999999 182430.8600000001, 532449.63 182407.2800000007)"
23968,3.652566515629932e-05,"LINESTRING (531893.53 182556.5900000003, 531919 182471.000000001)"
23969,3.648988638111323e-05,"LINESTRING (531880.1800000001 182600.709999999, 531893.53 182556.5900000003)"
23970,3.655772663836803e-05,"LINESTRING (531919 182471.000000001, 531926.9999999999 182445.0000000002)"
23971,3.657874058992802e-05,"LINESTRING (531926.9999999999 182445.0000000002, 531938.9999999999 182400.0000000002)"
23972,3.660954104524997e-05,"LINESTRING (531938.9999999999 182400.0000000002, 531953 182350.0000000001)"
23973,3.6641928484404043e-05,"LINESTRING (531953 182350.0000000001, 531963 182315.9999999995)"
23974,3.666320658780227e-05,"LINESTRING (531963 182315.9999999995, 531966 182301.9999999998)"
23975,3.6678211560537816e-05,"LINESTRING (531966 182301.9999999998, 531971 182282.9999999992)"
23976,3.66966970229493e-05,"LINESTRING (531971 182282.9999999992, 531976.9999999999 182262.0000000001)"
23977,3.674441219086075e-05,"LINESTRING (531976.9999999999 182262.0000000001, 532014.9999999999 182199.0000000006)"
23978,3.6675136101616885e-05,"LINESTRING (532129.9999999999 182273.0000000009, 532089.3299999998 182248.389999999)"
23979,3.664574590858534e-05,"LINESTRING (532151.9999999999 182286.0000000002, 532129.9999999999 182273.0000000009)"
23980,3.67118316887853e-05,"LINESTRING (532089.3299999998 182248.389999999, 532056.9999999999 182225.0000000014)"
23981,3.6625825296452545e-05,"LINESTRING (532173.9999999999 182296.9999999996, 532151.9999999999 182286.0000000002)"
23982,3.660229566225948e-05,"LINESTRING (532205.8199999999 182312.9000000008, 532173.9999999999 182296.9999999996)"
23983,3.5820853006308796e-05,"LINESTRING (533270.9999999999 182351.0000000004, 533273.1499999999 182363.8499999993)"
23984,3.583918798408411e-05,"LINESTRING (533250.54 182370.8899999994, 533270.9999999999 182351.0000000004)"
23985,3.5859675837594164e-05,"LINESTRING (533234.9999999999 182386.0000000013, 533250.54 182370.8899999994)"
23986,3.686121897560459e-05,"LINESTRING (531913 182163.0000000001, 531830.1799999999 182124.3500000007)"
23987,3.683193842070418e-05,"LINESTRING (531933.27 182173.6200000001, 531913 182163.0000000001)"
23988,3.690298280811914e-05,"LINESTRING (531830.1799999999 182124.3500000007, 531767.9999999998 182109.9999999996)"
23989,3.6750513308496286e-05,"LINESTRING (532014.9999999999 182199.0000000006, 532053.9999999998 182154.0000000013)"
23990,3.678497632706849e-05,"LINESTRING (532004.55 182199.6700000001, 532014.9999999999 182199.0000000006)"
23991,3.675584042992224e-05,"LINESTRING (532056.9999999999 182225.0000000014, 532014.9999999999 182199.0000000006)"
23992,3.667464571850356e-05,"LINESTRING (532053.9999999998 182154.0000000013, 532088 182078.0000000004)"
23993,3.682095347765481e-05,"LINESTRING (531950.8899999999 182183.8800000008, 531933.27 182173.6200000001)"
23994,3.680169105501752e-05,"LINESTRING (532004.55 182199.6700000001, 531950.8899999999 182183.8800000008)"
23995,3.605696700492876e-05,"LINESTRING (532777.9999999999 182299.000000001, 532792 182214.0000000006)"
23996,3.594738990171021e-05,"LINESTRING (532792 182214.0000000006, 532813 182096.9999999996)"
23997,3.69458493790938e-05,"LINESTRING (531689.1499999999 182112.0200000003, 531767.9999999998 182109.9999999996)"
23998,3.5854285497322024e-05,"LINESTRING (532813 182096.9999999996, 532811.6299999999 182027.3699999999)"
23999,3.5778652663395044e-05,"LINESTRING (532800.5399999999 181909.4499999998, 532799.7099999998 181906.0600000003)"
24000,3.576679681403883e-05,"LINESTRING (532805.9999999999 181949.9999999993, 532800.5399999999 181909.4499999998)"
24001,3.5793212169374356e-05,"LINESTRING (532799.7099999998 181906.0600000003, 532791.9999999999 181858.0000000009)"
24002,3.578802063188767e-05,"LINESTRING (532811.6299999999 182027.3699999999, 532805.9999999999 181949.9999999993)"
24003,3.58105113885501e-05,"LINESTRING (532790 181845.0000000001, 532791.9999999999 181858.0000000009)"
24004,3.583836168521856e-05,"LINESTRING (532776.9999999999 181770.9999999998, 532790 181845.0000000001)"
24005,3.63918903724727e-05,"LINESTRING (532102.9999999999 181847.280000001, 532103.6799999999 181842.5399999996)"
24006,3.64280936589511e-05,"LINESTRING (532093.7599999999 181914.0100000002, 532102.9999999999 181847.280000001)"
24007,3.640080174629353e-05,"LINESTRING (532103.6799999999 181842.5399999996, 532140.02 181600.0200000008)"
24008,3.650331823322573e-05,"LINESTRING (532097.7199999999 181995.6700000002, 532093.7599999999 181914.0100000002)"
24009,3.655207468896863e-05,"LINESTRING (532099 182009.9999999992, 532097.7199999999 181995.6700000002)"
24010,3.65950169844585e-05,"LINESTRING (532088 182078.0000000004, 532099 182009.9999999992)"
24011,3.5443113726398246e-05,"LINESTRING (533328.1999999998 181675.9899999997, 533327.24 181673.249999999)"
24012,3.543586418306708e-05,"LINESTRING (533328.1999999998 181675.9899999997, 533334.5299999999 181693.3700000003)"
24013,3.544509678676805e-05,"LINESTRING (533327.24 181673.249999999, 533326.1899999999 181670.5100000003)"
24014,3.542850088723147e-05,"LINESTRING (533334.5299999999 181693.3700000003, 533335.7599999999 181696.4499999998)"
24015,3.639676502230323e-05,"LINESTRING (532168.2299999999 181583.3799999995, 532140.02 181600.0200000008)"
24016,3.641970720489583e-05,"LINESTRING (532140.02 181600.0200000008, 532113.9999999999 181579.9999999992)"
24017,3.592521134116487e-05,"LINESTRING (532776.9999999999 181770.9999999998, 532725.9999999999 181607.000000001)"
24018,3.600985434151998e-05,"LINESTRING (532709.1599999999 181553.13, 532725.9999999999 181607.000000001)"
24019,3.546092261465059e-05,"LINESTRING (533326.1899999999 181670.5100000003, 533307.22 181631.3499999998)"
24020,3.549065408729721e-05,"LINESTRING (533285 181594.0000000003, 533307.22 181631.3499999998)"
24021,3.453783236400254e-05,"LINESTRING (531824.9999999998 187184.0000000001, 531644.9999999999 186968.0000000004)"
24022,3.442617805991433e-05,"LINESTRING (531865.9999999998 187238.0000000002, 531824.9999999998 187184.0000000001)"
24023,3.438366242398494e-05,"LINESTRING (531910.9999999999 187294.9999999991, 531865.9999999998 187238.0000000002)"
24024,3.4438718108718246e-05,"LINESTRING (531874.9999999999 186405.9999999994, 531898.9999999999 186370.9999999999)"
24025,3.441482046341055e-05,"LINESTRING (531837 186445.0000000002, 531874.9999999999 186405.9999999994)"
24026,3.4452949905576196e-05,"LINESTRING (531898.9999999999 186370.9999999999, 531900 186355.9999999992)"
24027,3.43986517084614e-05,"LINESTRING (531829.5 186453.4499999999, 531837 186445.0000000002)"
24028,3.440671199085499e-05,"LINESTRING (531796.6999999998 186488.5699999999, 531829.5 186453.4499999999)"
24029,3.443774527768525e-05,"LINESTRING (531759.7999999999 186527.0800000001, 531796.6999999998 186488.5699999999)"
24030,3.44736285588832e-05,"LINESTRING (531731.2399999999 186556.5899999989, 531759.7999999999 186527.0800000001)"
24031,3.457904733450921e-05,"LINESTRING (531903.9999999999 186155.9999999999, 531909.1999999998 186093.0000000003)"
24032,3.4536237745643725e-05,"LINESTRING (531901.9999999999 186250.0000000011, 531903.9999999999 186155.9999999999)"
24033,3.460092398706984e-05,"LINESTRING (531909.1999999998 186093.0000000003, 531910.9999999998 186076.9999999994)"
24034,3.448375515179876e-05,"LINESTRING (531900 186355.9999999992, 531901.9999999999 186250.0000000011)"
24035,3.475669311103586e-05,"LINESTRING (531948.9999999998 185858.9999999998, 531947.9999999998 185813.0000000009)"
24036,3.472068874995467e-05,"LINESTRING (531952.3299999998 185926.1099999997, 531948.9999999998 185858.9999999998)"
24037,3.4775147315849615e-05,"LINESTRING (531947.9999999998 185813.0000000009, 531948 185801.9999999994)"
24038,3.469423601536085e-05,"LINESTRING (531952.9999999998 185943.0000000005, 531952.3299999998 185926.1099999997)"
24039,3.4672573838472016e-05,"LINESTRING (531936.9499999998 185993.1699999997, 531952.9999999998 185943.0000000005)"
24040,3.465326212418039e-05,"LINESTRING (531932.9999999999 186002.0000000001, 531936.9499999998 185993.1699999997)"
24041,3.4642272137679434e-05,"LINESTRING (531921.9999999999 186026.9999999999, 531932.9999999999 186002.0000000001)"
24042,3.461980704361006e-05,"LINESTRING (531910.9999999998 186076.9999999994, 531921.9999999999 186026.9999999999)"
24043,3.4861110067316715e-05,"LINESTRING (531949.9999999999 185711.9999999995, 531952.9999999999 185645.0000000008)"
24044,3.482212810205029e-05,"LINESTRING (531948.1899999999 185760.870000001, 531949.9999999999 185711.9999999995)"
24045,3.4926910042806884e-05,"LINESTRING (531952.9999999999 185645.0000000008, 531933 185528.0000000005)"
