,closeness_global,geometry
4476,5.070634652064543e-07,"LINESTRING (8592350.009457292 3323345.461219213, 8592350.554922797 3323341.68329843, 8592352.9371599 3323335.712157362, 8592355.308265055 3323330.920033343, 8592360.68499646 3323325.544742846, 8592371.583174609 3323320.549781445, 8592396.863830967 3323308.835716879, 8592439.866550261 3323287.48673391, 8592477.637253486 3323271.513051677, 8592526.4508502 3323249.568286105, 8592581.08645628 3323222.99627864, 8592604.530341042 3323213.285338745, 8592618.267166205 3323211.19355758, 8592626.604996065 3323211.966882699)"
4477,3.1212823839519545e-05,"LINESTRING (8592304.223750729 3323385.535136132, 8592312.884407112 3323385.40835987, 8592321.344688412 3323383.519393682, 8592329.237240311 3323379.931626427, 8592336.216972381 3323374.797190869)"
4478,4.900454939369332e-07,"LINESTRING (8591995.623858351 3323508.521357575, 8592005.175070662 3323497.428336704, 8592010.329163084 3323489.200490616, 8592020.247729717 3323479.971109984, 8592092.238044411 3323447.554228935, 8592153.441500448 3323418.890013014, 8592200.919263273 3323396.197024227, 8592225.231440062 3323386.092951708, 8592239.780897507 3323378.993482499, 8592252.315472173 3323372.71806197, 8592262.167247107 3323372.439154459, 8592269.035659688 3323373.313909853, 8592283.028519681 3323377.19326055)"
4479,3.1628445191367674e-05,"LINESTRING (8592829.91891405 3324449.002224354, 8592818.709041329 3324444.919703508, 8592811.840628745 3324440.139859262, 8592806.486161239 3324435.38537398, 8592802.589979062 3324427.296413586, 8592797.513810281 3324416.849236899, 8592794.330072844 3324408.177072178, 8592617.821888244 3324027.076506312, 8592553.390166972 3323880.707067513, 8592518.725277539 3323801.963636894, 8592379.587045996 3323497.669213629, 8592342.551051408 3323416.671423024, 8592335.39320815 3323399.505887784, 8592332.921915455 3323392.127503508, 8592332.320790205 3323387.348036835, 8592333.511908757 3323382.872834849, 8592336.216972381 3323374.797190869)"
4480,3.2052292626587035e-05,"LINESTRING (8592852.628090173 3324513.20700242, 8592857.715390902 3324505.422283385, 8592860.921392236 3324496.686667604, 8592861.411197996 3324492.781633665, 8592862.09024689 3324487.456589226, 8592861.155163169 3324478.201159913, 8592858.171800815 3324469.402168688, 8592854.865611939 3324463.633380763, 8592850.668867134 3324458.473170388, 8592845.704017846 3324454.061001921, 8592840.683508812 3324451.106878446, 8592829.91891405 3324449.002224354)"
4481,3.12090614355431e-05,"LINESTRING (8592336.216972381 3323374.797190869, 8592343.374815641 3323366.366578748, 8592348.07249815 3323356.35127203, 8592350.009457292 3323345.461219213, 8592349.642102972 3323337.816635649, 8592347.905518916 3323330.36222008, 8592344.844232919 3323323.351523524, 8592340.558432523 3323317.000063825, 8592335.203965016 3323311.536036044, 8592329.404219547 3323307.403153413, 8592322.981084928 3323304.309831054, 8592316.134936243 3323302.344811077, 8592309.055016629 3323301.546125621)"
4482,5.047983732233409e-07,"LINESTRING (8592617.554721465 3323175.214972903, 8592606.667675264 3323188.906600444, 8592589.479945887 3323203.98008444, 8592464.089671457 3323264.591128651, 8592427.877441103 3323284.431448765, 8592367.853971666 3323313.830673891, 8592351.634721858 3323317.190227244, 8592340.558432523 3323317.000063825)"
4483,3.1096767242098035e-05,"LINESTRING (8592309.055016629 3323301.546125621, 8592300.683790922 3323296.437075341, 8592293.525947664 3323292.405617691, 8592287.559222955 3323287.803672243, 8592283.228894765 3323281.66774745, 8592275.280683123 3323266.112430109, 8592250.990770232 3323212.892337409, 8592240.337494962 3323189.55314987, 8592172.922411337 3323047.04680819, 8592170.651493726 3323038.831917401, 8592170.117160171 3323030.845222878, 8592170.395458896 3323020.880877373)"
4484,4.940862100362684e-07,"LINESTRING (8592266.01890149 3323340.238053849, 8592264.404768871 3323349.746244756, 8592261.120843893 3323357.657064758, 8592254.775632918 3323363.184499466, 8592245.44705959 3323367.938602256, 8592235.29472203 3323373.909757762, 8592224.630314812 3323378.625831516, 8592222.047702625 3323379.956981668, 8592152.105666559 3323409.571937525, 8592072.545626489 3323446.679468672, 8592017.264367362 3323473.695641917, 8592007.189953445 3323474.177394916, 8591996.814976903 3323475.394455203, 8591983.924179869 3323473.797063597)"
4485,3.628647814008273e-05,"LINESTRING (8595861.994676482 3324867.315097546, 8595866.881602127 3324841.995086418, 8595873.538507678 3324827.819958481, 8595886.30685327 3324803.121292172, 8595923.520959044 3324731.650101439, 8595950.716310643 3324676.535006474, 8595967.124803586 3324643.810922917, 8595978.245620718 3324625.122350227, 8595981.96369171 3324615.397709816, 8595988.70965285 3324608.601876658, 8595996.758052036 3324599.371720761)"
4486,3.6063612347103054e-05,"LINESTRING (8596521.974541547 3325231.423953745, 8596509.451098833 3325207.459942085, 8596474.45225093 3325162.207383651, 8596465.001226161 3325152.254123699, 8596426.328835059 3325109.08115227, 8596378.261078935 3325052.049934878, 8596318.838734748 3324983.075200438, 8596267.18649102 3324920.072671401, 8596223.2932158 3324869.318385407, 8596190.15340339 3324831.395436557, 8596171.952666646 3324810.563852613, 8596156.412465733 3324791.989156719, 8596119.387603093 3324748.994857573, 8596075.794890499 3324697.036730145, 8596041.619806826 3324652.432525664, 8596009.782432459 3324615.385031017, 8595996.758052036 3324599.371720761)"
4487,3.622460613680806e-05,"LINESTRING (8595996.758052036 3324599.371720761, 8596005.6636113 3324589.20334213, 8596010.5171411 3324583.662720132, 8596021.637958229 3324573.27881463, 8596068.547991648 3324531.971490446, 8596100.34083822 3324501.035456748, 8596115.257649984 3324488.699099407, 8596123.372840865 3324483.830488756, 8596128.048259476 3324483.767095402)"
4488,3.593746606112689e-05,"LINESTRING (8595996.758052036 3324599.371720761, 8595987.440610657 3324587.960822581, 8595964.030121744 3324559.408262393, 8595950.849894032 3324545.82933539, 8595941.743959686 3324534.367768185, 8595883.03406024 3324463.975704375, 8595875.453202918 3324454.238502922, 8595827.084884169 3324394.522227764, 8595749.528594933 3324304.136892749, 8595741.391140157 3324293.005174153, 8595699.590671362 3324241.644711405, 8595651.211220663 3324188.192512095, 8595599.258414311 3324129.377590816, 8595557.157382894 3324078.017758695, 8595501.030095635 3324011.139972321, 8595428.872801702 3323923.013945845, 8595382.652949126 3323865.366578431, 8595324.944925098 3323803.472321661)"
4489,2.6321369942219668e-05,"LINESTRING (8600169.513504677 3321180.000751153, 8600167.019948082 3321178.27687926, 8600134.815219397 3321151.772376973)"
4490,2.872763621821171e-05,"LINESTRING (8590401.940632308 3320007.109531659, 8590412.582775628 3319992.457916102)"
4491,2.8713039013975645e-05,"LINESTRING (8590383.595180225 3319970.543894843, 8590412.582775628 3319992.457916102)"
4492,2.873634926951413e-05,"LINESTRING (8590412.582775628 3319992.457916102, 8590418.260069657 3319984.396999527, 8590432.698207613 3319965.131935621)"
4493,3.3781585805645263e-07,"LINESTRING (8598847.906246081 3322659.557950466, 8598798.725295048 3322627.003618525, 8598758.42763938 3322597.466462458, 8598719.02053964 3322596.743880489, 8598681.093989128 3322596.046652311, 8598647.954176718 3322595.438162294, 8598579.570613524 3322594.183151725, 8598504.452221137 3322592.81404942, 8598442.85914688 3322591.685807808, 8598408.1608616 3322560.386648877)"
4494,2.576408344353355e-05,"LINESTRING (8595641.337181831 3315418.518190781, 8595660.528662043 3315348.19955051, 8595677.449224645 3315286.180084056, 8595692.666599035 3315230.394485171, 8595705.267965393 3315167.970131454, 8595709.77640477 3315097.146020091, 8595711.256953998 3315074.16310652, 8595710.26621053 3315034.595592172, 8595701.794797283 3314957.424706252, 8595699.902365938 3314947.42837883, 8595681.556913855 3314864.51869677, 8595659.181696206 3314767.888517153, 8595586.133846346 3314478.44559304)"
4495,2.5410146844581005e-05,"LINESTRING (8595586.133846346 3314478.44559304, 8595582.337851711 3314453.715402016, 8595579.877690963 3314434.876398901)"
4496,2.9763661439498865e-05,"LINESTRING (8597390.912222782 3319869.694233266, 8597372.321867818 3319833.319086839, 8597365.453455238 3319822.824812157, 8597353.564533621 3319805.220304689, 8597351.78342177 3319802.520695447)"
4497,2.7261904533881392e-05,"LINESTRING (8589965.824263228 3318740.273190119, 8590019.70289677 3318870.085527237)"
4498,2.7198187866161693e-05,"LINESTRING (8590041.755287895 3318867.17066055, 8589994.121677786 3318751.56502637, 8589986.718931649 3318732.213030017, 8589978.058275266 3318712.214729279, 8589962.083928337 3318679.936166412, 8589949.037284015 3318655.717790651, 8589928.498837963 3318623.528076144, 8589916.031054994 3318602.972322695)"
4499,2.7426738162825303e-05,"LINESTRING (8590041.755287895 3318867.17066055, 8590047.098623455 3318865.586494139, 8590052.642334096 3318864.990847616, 8590058.208308637 3318865.421740843, 8590063.59617199 3318866.853827253, 8590068.638944922 3318869.249087167, 8590073.158516249 3318872.518807746, 8590077.010170631 3318876.548929562, 8590080.060324678 3318881.225393193)"
4500,2.7378739492793373e-05,"LINESTRING (8590019.70289677 3318870.085527237, 8590041.755287895 3318867.17066055)"
4501,2.7365572415373232e-05,"LINESTRING (8590075.095475391 3318844.72620837, 8590041.755287895 3318867.17066055)"
4502,2.7377694381637637e-05,"LINESTRING (8590027.539788922 3318886.079285363, 8590041.755287895 3318867.17066055)"
4503,2.7266233042638192e-05,"LINESTRING (8590116.250291135 3318913.694543601, 8590108.546982372 3318902.111082751, 8590090.268321985 3318869.211067167, 8590081.396158569 3318855.01694065, 8590075.095475391 3318844.72620837, 8590060.111871928 3318820.241394495, 8590032.048228299 3318777.545157286, 8589997.116172088 3318722.302588264, 8589973.28266911 3318686.5388814, 8589942.469434058 3318639.901732246, 8589916.031054994 3318602.972322695)"
4504,2.6783426169377143e-05,"LINESTRING (8589916.031054994 3318602.972322695, 8589888.123258654 3318563.457714193, 8589842.148308955 3318494.491189027, 8589826.97546236 3318471.553118327, 8589800.347840164 3318430.594186278, 8589743.073962148 3318340.477374545)"
4505,2.502955749732302e-05,"LINESTRING (8589590.666447304 3318110.758928098, 8589263.042053951 3317612.443039767, 8589074.166273922 3317319.250941478, 8589036.362174848 3317265.382963432, 8588998.224117303 3317206.991385172, 8588871.742911864 3317013.355689663, 8588853.942925286 3316986.099166183, 8588760.378893275 3316841.580965128, 8588679.327172026 3316721.646618263, 8588657.352704545 3316689.144785878, 8588556.174419362 3316532.883669415, 8588477.538331067 3316415.967794283)"
4506,2.6379581498905383e-05,"LINESTRING (8589743.073962148 3318340.477374545, 8589716.713506728 3318301.356399876, 8589686.345549641 3318256.279345148, 8589590.666447304 3318110.758928098)"
4507,2.360133166848328e-05,"LINESTRING (8588477.538331067 3316415.967794283, 8588467.653160283 3316401.269436557, 8588456.087065192 3316384.074912749, 8588451.25579929 3316376.877801031, 8588399.1360137 3316295.200991627, 8588288.829530274 3316122.320481959, 8588148.8452706 3315902.915986621, 8588137.579738133 3315884.303008374, 8588129.720582081 3315870.061373372, 8588114.803770317 3315853.881171255, 8588096.202283407 3315833.7097956)"
4508,2.7513926115129727e-05,"LINESTRING (8590135.742333973 3318923.858595211, 8590132.77010357 3318923.744534738, 8590126.102066072 3318922.350462376, 8590121.916453218 3318919.96786631, 8590116.250291135 3318913.694543601)"
4509,1.9157298337288075e-07,"LINESTRING (8574876.856904417 3324773.338413041, 8574865.123830087 3324791.583429862, 8574857.84353539 3324803.805956841, 8574626.699744705 3324982.035510482, 8574599.170434633 3324991.887210033, 8574558.193730071 3325019.248853955, 8574525.755230455 3325044.746710802, 8574449.6460946 3325114.013387743, 8574408.903160967 3325161.294472875, 8574387.073408823 3325193.842316572, 8574381.551962081 3325202.071215243, 8574374.716945346 3325211.834321949, 8574369.763228007 3325221.572077067, 8574350.660803385 3325259.128433647, 8574322.385652725 3325301.325573686, 8574300.32212965 3325328.332827808, 8574286.507380841 3325340.530488231)"
4510,0.0,"LINESTRING (8574261.538419057 3325357.597087981, 8574259.601459917 3325365.445702485, 8574260.04673788 3325373.509873417, 8574262.640482014 3325380.813277715, 8574267.17118529 3325387.089643985, 8574273.282625336 3325391.844468886, 8574280.462732492 3325394.722723716, 8574289.546402941 3325395.382059711, 8574298.351774663 3325393.03634526, 8574305.899236137 3325387.951852109, 8574311.376155084 3325380.673802943, 8574314.170274302 3325372.001010871, 8574313.981031168 3325362.897121177, 8574310.830689581 3325354.363815175, 8574304.574534198 3325346.908271462, 8574296.114252897 3325342.09006516, 8574286.507380841 3325340.530488231, 8574284.83758848 3325340.606565149, 8574283.156664168 3325340.796757451, 8574273.483000418 3325344.06806543, 8574265.668372165 3325350.648722293, 8574261.538419057 3325357.597087981)"
4511,1.747022556077911e-07,"LINESTRING (8574260.04673788 3325373.509873417, 8574187.099075565 3325479.612501548, 8574134.545143958 3325581.125916948, 8574109.431466836 3325640.961628704, 8574086.566443428 3325698.603998921, 8574063.300669853 3325757.235649412, 8574039.155472299 3325854.947187056, 8574038.220388576 3325858.751180438, 8574010.846925791 3326079.346614677, 8574014.275566107 3326215.405745486, 8574015.611399997 3326230.660178301)"
4512,2.4708225256921312e-05,"LINESTRING (8592020.436972851 3313606.543966688, 8592028.607823472 3313593.41957268, 8592039.973543484 3313561.634776125, 8592044.938392773 3313552.019541683, 8592063.59553943 3313534.803348684, 8592097.136102006 3313507.984643367, 8592107.922960665 3313496.02582377, 8592124.554092588 3313473.856430164, 8592146.717803206 3313443.528759278, 8592155.333931793 3313433.976950708, 8592164.796088509 3313423.703063431, 8592200.373797767 3313391.906002436, 8592213.208935056 3313376.742251387, 8592221.368653731 3313361.869884033, 8592228.081219027 3313337.673819194, 8592231.287220361 3313308.790615909, 8592228.370649701 3313259.511961445, 8592218.452083072 3313123.610228238, 8592218.452083072 3313054.203080915, 8592218.452083072 3313031.755728775, 8592230.708359009 3312912.476300451, 8592258.705210943 3312777.160803741, 8592268.91320825 3312739.880244351, 8592275.32521092 3312716.496025378, 8592283.484929593 3312662.253915492, 8592289.908064213 3312603.64177564, 8592283.195498919 3312513.817618352, 8592281.737213587 3312449.860551491, 8592280.278928259 3312415.25368629, 8592276.193502946 3312347.889628044, 8592262.490073631 3312279.930556403, 8592249.07607499 3312208.779742043, 8592243.242933672 3312183.116393663, 8592239.76976556 3312163.482572049, 8592233.936624242 3312144.570795659, 8592223.416932361 3312121.643627745, 8592199.516637689 3312080.425492171, 8592189.83184199 3312074.814059449)"
4513,2.6437146871448222e-05,"LINESTRING (8592751.928478802 3315056.324135811, 8592730.655324111 3314962.72060898, 8592718.120749447 3314877.454296351, 8592715.849831834 3314827.282990821, 8592713.667969815 3314779.012291397, 8592697.704754837 3314464.243464421, 8592640.553328263 3314351.323776552, 8592561.772524627 3314195.685447997, 8592383.204929447 3313974.868366424, 8592345.846108336 3313928.665735953, 8592251.781138616 3313812.355406744, 8592239.569390476 3313797.254521151, 8592154.009229852 3313691.992194603, 8592126.880669946 3313654.962450685, 8592101.032284183 3313632.919477032, 8592052.519250097 3313615.880536685, 8592020.436972851 3313606.543966688)"
4514,2.800911240363166e-05,"LINESTRING (8590489.6937869 3318695.219999169, 8590521.419841778 3318673.320781542, 8590573.673210755 3318637.797995117, 8590595.213532222 3318622.907094223, 8590597.862936104 3318621.06949484, 8590616.6647981 3318608.827287468, 8590634.286673492 3318598.676148881, 8590682.654992243 3318575.68720689, 8590711.765039084 3318563.330983757, 8590812.687289437 3318515.667752274, 8590815.225373827 3318514.476490497, 8590864.795943078 3318490.473855565, 8590921.669070924 3318462.935510796, 8590924.797148615 3318461.414757104, 8590980.312178673 3318434.383389133, 8591000.583457947 3318424.523860198, 8591020.654362136 3318414.753048866, 8591098.277443066 3318377.735552271, 8591115.89931846 3318368.775838131, 8591130.52669955 3318360.715902399, 8591144.118809376 3318352.161730651, 8591153.369459061 3318346.180150108, 8591163.822359245 3318339.311474062, 8591180.687262101 3318327.56376511, 8591218.313249988 3318302.788425758, 8591270.566618968 3318270.53619868, 8591286.474174203 3318261.766647859, 8591309.673156084 3318246.648057159, 8591320.215111861 3318240.907305911, 8591332.515915593 3318234.216102279, 8591351.1841942 3318223.368248969, 8591372.679987872 3318213.204730859, 8591391.637697155 3318203.763564483, 8591418.877576552 3318191.977956767, 8591433.293450611 3318185.742994316, 8591444.670302568 3318180.635903258, 8591474.492794152 3318167.228214443, 8591512.70877534 3318153.199579038, 8591575.415044507 3318131.313923434)"
